pporto,pguima,sporto,spovoa,sbarce,sfama,sbraga,sguima,date
-0.4304110363655353,-1.8014819882400914,-1.4085550091323513,-1.3268517695813895,0.5643674750652127,-1.8541195708491829,-0.5546552255440746,1.3263786313160528,-1.723129966513953
0.4627973988586556,-1.3224118976564938,-0.4638704660791976,-1.2938118839777784,0.7176895833032682,-1.5281209793879589,-0.6282049014550285,0.8114031225208906,-1.7042629623550811
0.2825586596946426,-0.28717997777469634,0.03215858602540815,-1.128612455959722,0.9987801150730364,-1.484860502795948,-0.07619522856544866,-0.2906444663007562,-1.6853959581962095
0.16962425983871046,-1.16822842022729,-0.583697709003344,-1.2442520555723613,0.23216957388275933,-1.2005773709055916,-0.5345258405579189,-0.537832710522434,-1.6671375670747206
0.9054089861728141,-1.4270364001977391,-0.2019225396868777,-1.2772919411759727,0.666582213890583,-0.8112330815774945,-0.7211097552372859,-1.2381994024838545,-1.648270562915849
1.430154682473105,-0.7400939427229827,0.597854639830099,-1.2442520555723613,1.9953738186203966,-0.9070241368883756,-0.7938852240333877,-1.2381994024838545,-1.63001217179436
2.5811729597926565,-0.9273167367441588,1.3279648176469905,-1.2359920841714584,0.7176895833032682,-0.5346750347928543,-0.3378772333854739,-1.3411945042428868,-1.6111451676354882
1.669712500349325,0.28550150981948946,1.3976318193470756,-0.9716729993425682,0.9987801150730364,-0.6242860220191623,0.03916163154752104,-0.9601126277344669,-1.5922781634766165
1.10618125258336,-1.1875013549059403,0.09067886745347961,-1.0047128849461795,2.9408601527550715,-0.8405884049792162,-0.32394150531813526,0.1728334916148897,-1.5752369984298935
0.9738540769945911,-0.11372356566684198,0.6452282009861569,-1.1120925131579162,1.4587464397872025,-1.083156077298705,0.14987324897137785,0.5024178172437934,-1.5563699942710219
0.797037592371667,1.0275094949475332,1.2081375747228442,-0.5586744292974272,1.5354074939062303,-1.0321705156009782,1.304216057215927,1.3881756923714723,-1.538111603149533
0.9498982952069692,0.910495248684298,1.2499377757428953,-0.8725533425317343,4.525188604548311,-1.0877911283621349,2.14965022663447,1.63536393659315,-1.5192445989906613
-0.7726364904744207,-1.6390386816628946,-1.5618224128725384,-0.7899536285227061,0.9221190609540086,-1.7521484474537288,-0.6754315354610094,1.2233835295570203,-1.5009862078691725
-0.03228875808553194,-1.1406956564006463,-0.7174583522675073,-0.938633113738957,0.9987801150730364,-1.2067574389901645,-0.6808509852649745,0.7084080207618583,-1.4821192037103006
0.02588956911297858,-0.4220905205252497,-0.23814938057092194,-0.748653771518192,0.8710116915413235,-1.1897622517575888,-0.5956882026312383,0.19343251196669617,-1.463252199551429
0.7799263196662227,-0.5983002090157684,0.20771943030962256,-0.938633113738957,0.18106220447007418,-0.9564646815649592,-0.33013516223695244,-0.43483760876340155,-1.44499380842994
1.4096211552265718,-0.7924061939936055,0.5532677587420445,-1.2772919411759727,0.308830628001787,-0.7185320603089,-0.9541460968077818,-1.0837067498453057,-1.4261268042710684
